# X, Y, Z, V, Ex, Ey, Ez
0.026 0 0.174 -1994.96 -42047.1 -0.0135126 53121
0.027 0 0.174 -1955.67 -36601.3 -0.0239696 55077.5
0.028 0 0.174 -1921.75 -31316.5 -0.0462804 56608.6
0.029 0 0.174 -1893.03 -26231.5 -0.0852865 57749.7
0.03 0 0.174 -1869.29 -21372.2 -0.134549 58554.6
0.031 0 0.174 -1850.29 -16745.9 -0.184034 59088.4
0.032 0 0.174 -1835.8 -12338.1 -0.23181 59418.4
0.033 0 0.174 -1825.61 -8114.23 -0.262005 59605.3
0.034 0 0.174 -1819.57 -4022.61 -0.271069 59697.2
0.035 0 0.174 -1817.57 0 0 0
-0.035 0 0.175 -1875.81 0 0 0
-0.034 0 0.175 -1877.77 3937.41 0.0019553 56452.2
-0.033 0 0.175 -1883.69 7926.82 -0.00654396 56307.7
-0.032 0 0.175 -1893.63 12015.6 -0.0398855 56042.2
-0.031 0 0.175 -1907.72 16242.8 -0.0933068 55621
-0.03 0 0.175 -1926.11 20635.5 -0.143612 54999.9
-0.029 0 0.175 -1948.99 25206.7 -0.202834 54130.8
-0.028 0 0.175 -1976.53 29954.9 -0.238792 52966.6
-0.027 0 0.175 -2008.9 34865.5 -0.260389 51467.4
-0.026 0 0.175 -2046.26 39915.5 -0.27368 49605.1
-0.025 0 0.175 -2088.73 45079.1 -0.262628 47365.5
-0.024 0 0.175 -2136.42 50333.4 -0.248264 44748
-0.023 0 0.175 -2189.4 55663.9 -0.234997 41762.2
-0.022 0 0.175 -2247.74 61068 -0.207001 38424.1
-0.021 0 0.175 -2311.53 66556.3 -0.198413 34750.7
-0.02 0 0.175 -2380.86 72153.6 -0.203448 30756.8
-0.019 0 0.175 -2455.84 77897.9 -0.186236 26451.6
-0.018 0 0.175 -2536.65 83839.6 -0.169347 21836.8
-0.017 0 0.175 -2623.52 90039.1 -0.156771 16905.9
-0.016 0 0.175 -2716.73 96557.7 -0.122971 11643.1
-0.015 0 0.175 -2816.64 103418 -0.0696126 6024.89
-0.014 0 0.175 -2923.57 108681 -0.00318006 24.3011
-0.013 0 0.175 -2924 55213.6 0 0
-0.012 0 0.175 -2924 -3.2358 0.0031647 0.0223451
-0.011 0 0.175 -2923.99 -3.3514 0.00392412 0.0508538
-0.01 0 0.175 -2923.99 -3.39898 0.0209743 0.0895895
-0.009 0 0.175 -2923.99 -3.34969 0.0345481 0.143408
-0.008 0 0.175 -2923.98 -3.18717 0.0212805 0.213321
-0.007 0 0.175 -2923.98 -2.97563 0.0469657 0.297463
-0.006 0 0.175 -2923.98 -2.69719 0.0746949 0.389224
-0.005 0 0.175 -2923.97 -2.35922 0.0767867 0.486581
-0.004 0 0.175 -2923.97 -2.04795 0.108177 0.575698
-0.003 0 0.175 -2923.97 -1.81882 0.0300531 0.656214
-0.002 0 0.175 -2923.97 -1.99278 -0.178572 0.71944
-0.001 0 0.175 -2923.97 -2.83127 -0.880807 0.775574
0 0 0.175 -2923.96 -3.42272 -3.42266 0.833738
0.001 0 0.175 -2923.96 0.938572 -7.65736 0.812238
0.002 0 0.175 -2923.97 4.98258 -2.834 0.5848
0.003 0 0.175 -2923.97 3.96915 -0.82343 0.490242
0.004 0 0.175 -2923.97 3.0403 -0.214987 0.395678
0.005 0 0.175 -2923.98 2.74083 0.0398963 0.292455
0.006 0 0.175 -2923.98 2.75356 0.142 0.192771
0.007 0 0.175 -2923.98 2.91033 0.13499 0.105837
0.008 0 0.175 -2923.98 3.06219 0.107811 0.0381273
0.009 0 0.175 -2923.99 3.14957 0.0807517 -0.00683062
0.01 0 0.175 -2923.99 3.15669 0.0616957 -0.0292141
0.011 0 0.175 -2923.99 3.09599 0.0442947 -0.0320416
0.012 0 0.175 -2924 2.98105 0.019022 -0.0202684
0.013 0 0.175 -2924 1.46023 1.04083e-17 -4.0518e-07
0.014 0 0.175 -2924 -53730 0.00118364 0
0.015 0 0.175 -2816.96 -103759 0.0209261 6005.01
0.016 0 0.175 -2716.9 -96662.6 0.0244225 11630.3
0.017 0 0.175 -2623.64 -90079.7 0.0142757 16894.8
0.018 0 0.175 -2536.74 -83860.4 -0.00262471 21825.9
0.019 0 0.175 -2455.92 -77911.8 -0.0191101 26440.4
0.02 0 0.175 -2380.92 -72165.3 -0.0431761 30745.3
0.021 0 0.175 -2311.58 -66567.9 -0.0613435 34739.2
0.022 0 0.175 -2247.78 -61080.7 -0.0603878 38413.2
0.023 0 0.175 -2189.42 -55678.4 -0.0545227 41752.6
0.024 0 0.175 -2136.43 -50349.8 -0.0470687 44740.4
0.025 0 0.175 -2088.72 -45097.4 -0.0360138 47361
0.026 0 0.175 -2046.23 -39935.2 -0.0260478 49604.5
0.027 0 0.175 -2008.85 -34885.8 -0.0323568 51471.3
0.028 0 0.175 -1976.46 -29974.9 -0.0495164 52975.3
0.029 0 0.175 -1948.9 -25225.6 -0.0835432 54144.3
0.03 0 0.175 -1926.01 -20652.2 -0.127733 55017.6
0.031 0 0.175 -1907.6 -16256.7 -0.171845 55642.2
0.032 0 0.175 -1893.5 -12026.3 -0.214441 56066.2
0.033 0 0.175 -1883.55 -7934.1 -0.240269 56333.6
0.034 0 0.175 -1877.63 -3941.17 -0.245836 56479.2
0.035 0 0.175 -1875.66 0 0 0
-0.035 0 0.176 -1930.74 0 0 0
-0.034 0 0.176 -1932.65 3828 0.0174197 53371.2
-0.033 0 0.176 -1938.4 7695.4 0.00959723 53192.1
-0.032 0 0.176 -1948.04 11638.1 -0.0235853 52875.6
-0.031 0 0.176 -1961.67 15686.1 -0.0781592 52396.2
-0.03 0 0.176 -1979.41 19860.9 -0.129601 51722
-0.029 0 0.176 -2001.4 24174.2 -0.191141 50818
-0.028 0 0.176 -2027.76 28627.6 -0.230048 49649.6
-0.027 0 0.176 -2058.65 33214.1 -0.254445 48187.2
-0.026 0 0.176 -2094.19 37920.7 -0.270756 46408.4
-0.025 0 0.176 -2134.49 42732.5 -0.263033 44300.1
-0.024 0 0.176 -2179.66 47636.2 -0.25085 41858.1
-0.023 0 0.176 -2229.77 52624.4 -0.240665 39085.6
-0.022 0 0.176 -2284.9 57697.8 -0.215213 35990.1
-0.021 0 0.176 -2345.16 62867.1 -0.208889 32581.2
-0.02 0 0.176 -2410.64 68154.1 -0.216079 28866.9
-0.019 0 0.176 -2481.47 73591.7 -0.200512 24851.9
-0.018 0 0.176 -2557.82 79223.5 -0.183275 20535.5
-0.017 0 0.176 -2639.92 85102.5 -0.170684 15910.9
-0.016 0 0.176 -2728.03 91282.6 -0.13411 10964.3
-0.015 0 0.176 -2822.48 97781.5 -0.0760705 5675.74
-0.014 0 0.176 -2923.59 102763 -0.00346272 22.8929
-0.013 0 0.176 -2924 52206.8 0 0
-0.012 0 0.176 -2924 -3.21463 -0.00156113 0.0138768
-0.011 0 0.176 -2923.99 -3.32334 -0.00646548 0.0317866
-0.01 0 0.176 -2923.99 -3.36187 0.00465011 0.0564719
-0.009 0 0.176 -2923.99 -3.30095 0.0122481 0.0896286
-0.008 0 0.176 -2923.98 -3.12558 -0.00674786 0.13091
-0.007 0 0.176 -2923.98 -2.90577 0.0138277 0.181353
-0.006 0 0.176 -2923.98 -2.62378 0.0367579 0.233655
-0.005 0 0.176 -2923.98 -2.28888 0.0362018 0.287004
-0.004 0 0.176 -2923.97 -1.98652 0.065524 0.330665
-0.003 0 0.176 -2923.97 -1.76957 -0.0125414 0.36604
-0.002 0 0.176 -2923.97 -1.9536 -0.218083 0.38799
-0.001 0 0.176 -2923.97 -2.79156 -0.908467 0.408437
0 0 0.176 -2923.96 -3.41502 -3.41496 0.438312
0.001 0 0.176 -2923.96 0.809284 -7.73696 0.408472
0.002 0 0.176 -2923.97 4.82084 -2.93334 0.176248
0.003 0 0.176 -2923.97 3.88038 -0.872463 0.0898774
0.004 0 0.176 -2923.97 2.95284 -0.243517 0.0154037
0.005 0 0.176 -2923.98 2.65554 0.0205698 -0.0581677
0.006 0 0.176 -2923.98 2.68026 0.127874 -0.120724
0.007 0 0.176 -2923.98 2.85588 0.124726 -0.164884
0.008 0 0.176 -2923.98 3.03051 0.100323 -0.186365
0.009 0 0.176 -2923.99 3.14136 0.0752811 -0.183754
0.01 0 0.176 -2923.99 3.16958 0.0578991 -0.158824
0.011 0 0.176 -2923.99 3.12533 0.0419205 -0.115835
0.012 0 0.176 -2924 3.02079 0.0179181 -0.0606708
0.013 0 0.176 -2924 1.48198 1.04083e-17 -1.06797e-06
0.014 0 0.176 -2924 -50804.7 0.00107316 0
0.015 0 0.176 -2822.79 -98105.5 0.0174318 5657.29
0.016 0 0.176 -2728.19 -91383.1 0.0177609 10952.9
0.017 0 0.176 -2640.02 -85142 0.00516173 15901.3
0.018 0 0.176 -2557.9 -79244.1 -0.0139435 20526.4
0.019 0 0.176 -2481.53 -73605.6 -0.0328755 24842.8
0.02 0 0.176 -2410.69 -68165.7 -0.0572515 28857.9
0.021 0 0.176 -2345.2 -62878.3 -0.0766067 32572.6
0.022 0 0.176 -2284.94 -57709.5 -0.0755366 35982.2
0.023 0 0.176 -2229.78 -52637.2 -0.0690697 39078.9
0.024 0 0.176 -2179.66 -47650.3 -0.0598635 41853.3
0.025 0 0.176 -2134.48 -42747.7 -0.0462428 44297.7
0.026 0 0.176 -2094.17 -37936.8 -0.0328419 46409
0.027 0 0.176 -2058.61 -33230.4 -0.0349665 48191.3
0.028 0 0.176 -2027.7 -28643.6 -0.0470652 49657.3
0.029 0 0.176 -2001.32 -24189.2 -0.0763149 50829.1
0.03 0 0.176 -1979.33 -19874.2 -0.115835 51736.5
0.031 0 0.176 -1961.57 -15697.3 -0.155205 52413.4
0.032 0 0.176 -1947.93 -11646.7 -0.193184 52895
0.033 0 0.176 -1938.28 -7701.3 -0.215073 53213.1
0.034 0 0.176 -1932.53 -3831.07 -0.217551 53393.1
0.035 0 0.176 -1930.62 0 0 0
-0.035 0 0.177 -1982.67 0 0 0
-0.034 0 0.177 -1984.52 3700.55 0.0288359 50433.7
-0.033 0 0.177 -1990.07 7431.24 0.0220719 50233.6
-0.032 0 0.177 -1999.38 11219.7 -0.0111764 49886.7
-0.031 0 0.177 -2012.51 15089.2 -0.0668493 49374.6
-0.03 0 0.177 -2029.56 19057.2 -0.119531 48673.8
-0.029 0 0.177 -2050.63 23134.3 -0.182682 47758.5
-0.028 0 0.177 -2075.83 27324.1 -0.223522 46603.2
-0.027 0 0.177 -2105.27 31624.3 -0.249881 45185.3
-0.026 0 0.177 -2139.08 36028.4 -0.268572 43486.9
-0.025 0 0.177 -2177.33 40528.8 -0.263313 41496.1
-0.024 0 0.177 -2220.13 45118.8 -0.253524 39207.3
-0.023 0 0.177 -2267.57 49796 -0.245862 36619.6
-0.022 0 0.177 -2319.72 54563.6 -0.222938 33735.7
-0.021 0 0.177 -2376.7 59433.1 -0.218482 30559.8
-0.02 0 0.177 -2438.59 64424.3 -0.227976 27095.4
-0.019 0 0.177 -2505.54 69566.5 -0.213778 23343.7
-0.018 0 0.177 -2577.72 74898.7 -0.19677 19302.3
-0.017 0 0.177 -2655.34 80468 -0.1843 14964.1
-0.016 0 0.177 -2738.66 86322.6 -0.144878 10316.4
-0.015 0 0.177 -2827.99 92476.6 -0.0825052 5341.81
-0.014 0 0.177 -2923.61 97190.6 -0.0037349 21.5461
-0.013 0 0.177 -2924 49375.9 0 0
-0.012 0 0.177 -2924 -3.20396 -0.00645714 0.0078618
-0.011 0 0.177 -2923.99 -3.30881 -0.017131 0.0167956
-0.01 0 0.177 -2923.99 -3.34114 -0.0124894 0.0284952
-0.009 0 0.177 -2923.99 -3.27525 -0.0116367 0.0449038
-0.008 0 0.177 -2923.98 -3.09545 -0.0373787 0.0630504
-0.007 0 0.177 -2923.98 -2.87288 -0.0224964 0.0828663
-0.006 0 0.177 -2923.98 -2.59154 -0.00621111 0.100546
-0.005 0 0.177 -2923.98 -2.26221 -0.0108736 0.114543
-0.004 0 0.177 -2923.97 -1.96891 0.0138636 0.119441
-0.003 0 0.177 -2923.97 -1.7615 -0.0657621 0.115642
-0.002 0 0.177 -2923.97 -1.95038 -0.270835 0.104196
-0.001 0 0.177 -2923.97 -2.78095 -0.950662 0.0961094
0 0 0.177 -2923.96 -3.42268 -3.42262 0.105788
0.001 0 0.177 -2923.96 0.676508 -7.82385 0.0734097
0.002 0 0.177 -2923.97 4.66399 -3.05225 -0.156572
0.003 0 0.177 -2923.97 3.80831 -0.940989 -0.230419
0.004 0 0.177 -2923.97 2.89225 -0.290916 -0.28206
0.005 0 0.177 -2923.98 2.60471 -0.0163969 -0.32553
0.006 0 0.177 -2923.98 2.64684 0.0978138 -0.353273
0.007 0 0.177 -2923.98 2.84469 0.100527 -0.359829
0.008 0 0.177 -2923.98 3.04332 0.08136 -0.343014
0.009 0 0.177 -2923.99 3.17711 0.0609993 -0.303276
0.01 0 0.177 -2923.99 3.2246 0.0479129 -0.243624
0.011 0 0.177 -2923.99 3.19414 0.0358108 -0.169028
0.012 0 0.177 -2924 3.09688 0.015219 -0.0856437
0.013 0 0.177 -2924 1.52117 1.04083e-17 -1.47088e-06
0.014 0 0.177 -2924 -48050.4 0.000997081 0
0.015 0 0.177 -2828.28 -92784.1 0.0152061 5324.68
0.016 0 0.177 -2738.81 -86418.6 0.0137015 10306.1
0.017 0 0.177 -2655.44 -80506.2 -0.00032666 14955.8
0.018 0 0.177 -2577.8 -74918.9 -0.0204224 19294.7
0.019 0 0.177 -2505.6 -69580.2 -0.0413454 23336.4
0.02 0 0.177 -2438.64 -64435.5 -0.0661208 27088.3
0.021 0 0.177 -2376.73 -59443.7 -0.0858877 30553.2
0.022 0 0.177 -2319.75 -54574.4 -0.0846797 33729.9
0.023 0 0.177 -2267.58 -49807.3 -0.0769688 36614.9
0.024 0 0.177 -2220.13 -45130.9 -0.065819 39204.2
0.025 0 0.177 -2177.32 -40541.6 -0.0493468 41495.1
0.026 0 0.177 -2139.05 -36041.7 -0.0326239 43488.2
0.027 0 0.177 -2105.24 -31637.6 -0.0308714 45189.2
0.028 0 0.177 -2075.78 -27337 -0.0385055 46609.9
0.029 0 0.177 -2050.56 -23146.4 -0.0637004 47767.9
0.03 0 0.177 -2029.48 -19067.9 -0.0995171 48685.7
0.031 0 0.177 -2012.43 -15098.1 -0.135344 49388.7
0.032 0 0.177 -1999.29 -11226.6 -0.169799 49902.5
0.033 0 0.177 -1989.97 -7436.01 -0.188642 50250.6
0.034 0 0.177 -1984.41 -3703.04 -0.1888 50451.5
0.035 0 0.177 -1982.57 0 0 0
-0.035 0 0.178 -2031.74 0 0 0
-0.034 0 0.178 -2033.52 3562.55 0.0367713 47645
-0.033 0 0.178 -2038.87 7148.45 0.0307802 47433.3
-0.032 0 0.178 -2047.82 10779.1 -0.00287488 47070.7
-0.031 0 0.178 -2060.42 14473.2 -0.0588927 46543.3
-0.03 0 0.178 -2076.76 18244.8 -0.113042 45834.1
-0.029 0 0.178 -2096.91 22103.7 -0.177173 44923.7
-0.028 0 0.178 -2120.97 26054.4 -0.219744 43793.1
-0.027 0 0.178 -2149.02 30097.7 -0.247224 42424.6
-0.026 0 0.178 -2181.16 34231.6 -0.267367 40803.9
-0.025 0 0.178 -2217.49 38452.9 -0.263194 38920.7
-0.024 0 0.178 -2258.07 42759.7 -0.254934 36768.4
-0.023 0 0.178 -2303 47152.9 -0.24878 34344.2
-0.022 0 0.178 -2352.38 51638 -0.227563 31647.7
-0.021 0 0.178 -2406.28 56226.8 -0.22462 28679.5
-0.02 0 0.178 -2464.83 60938.1 -0.236321 25440.2
-0.019 0 0.178 -2528.16 65798.7 -0.223167 21928.6
-0.018 0 0.178 -2596.43 70843.9 -0.207026 18140.8
-0.017 0 0.178 -2669.84 76116.6 -0.19479 14069.4
-0.016 0 0.178 -2748.66 81660.4 -0.15318 9702.67
-0.015 0 0.178 -2833.17 87486.7 -0.0877039 5025.03
-0.014 0 0.178 -2923.63 91948.2 -0.00394687 20.2684
-0.013 0 0.178 -2924 46712.5 0 0
-0.012 0 0.178 -2924 -3.1978 -0.0110777 0.00763552
-0.011 0 0.178 -2923.99 -3.30271 -0.0271082 0.0156586
-0.01 0 0.178 -2923.99 -3.33376 -0.0284808 0.0227295
-0.009 0 0.178 -2923.99 -3.2664 -0.0339114 0.0292443
-0.008 0 0.178 -2923.98 -3.08762 -0.0668431 0.0341617
-0.007 0 0.178 -2923.98 -2.86828 -0.0579691 0.0343983
-0.006 0 0.178 -2923.98 -2.5921 -0.0489439 0.029088
-0.005 0 0.178 -2923.98 -2.26998 -0.0588093 0.015043
-0.004 0 0.178 -2923.97 -1.98542 -0.040142 -0.00650637
-0.003 0 0.178 -2923.97 -1.78481 -0.122684 -0.0375273
-0.002 0 0.178 -2923.97 -1.97314 -0.32908 -0.0705864
-0.001 0 0.178 -2923.97 -2.78996 -0.999667 -0.0960726
0 0 0.178 -2923.96 -3.43772 -3.43765 -0.0965988
0.001 0 0.178 -2923.96 0.546924 -7.90841 -0.124639
0.002 0 0.178 -2923.97 4.51701 -3.18244 -0.346334
0.003 0 0.178 -2923.97 3.75489 -1.02111 -0.405641
0.004 0 0.178 -2923.97 2.85773 -0.349837 -0.4356
0.005 0 0.178 -2923.98 2.58433 -0.0642541 -0.453655
0.006 0 0.178 -2923.98 2.64596 0.0578752 -0.454939
0.007 0 0.178 -2923.98 2.86614 0.0676491 -0.435875
0.008 0 0.178 -2923.98 3.08706 0.055244 -0.396032
0.009 0 0.178 -2923.99 3.24075 0.0412761 -0.337207
0.01 0 0.178 -2923.99 3.30382 0.0341654 -0.26301
0.011 0 0.178 -2923.99 3.28331 0.0274846 -0.178363
0.012 0 0.178 -2924 3.18982 0.0116085 -0.0888436
0.013 0 0.178 -2924 1.568 1.04083e-17 -1.51226e-06
0.014 0 0.178 -2924 -45459 0.000939437 0
0.015 0 0.178 -2833.44 -87778.4 0.0138415 5009.11
0.016 0 0.178 -2748.8 -81751.9 0.0113884 9693.39
0.017 0 0.178 -2669.93 -76153.4 -0.0036155 14062.2
0.018 0 0.178 -2596.49 -70863.6 -0.0242541 18134.4
0.019 0 0.178 -2528.21 -65812 -0.0456524 21922.6
0.02 0 0.178 -2464.87 -60948.9 -0.0707898 25434.7
0.021 0 0.178 -2406.31 -56236.7 -0.0896371 28674.5
0.022 0 0.178 -2352.4 -51647.8 -0.0879202 31643.4
0.023 0 0.178 -2303.01 -47162.9 -0.0782593 34341
0.024 0 0.178 -2258.07 -42770.2 -0.0651106 36766.5
0.025 0 0.178 -2217.47 -38463.7 -0.0457215 38920.5
0.026 0 0.178 -2181.14 -34242.6 -0.0260899 40805.6
0.027 0 0.178 -2148.99 -30108.7 -0.021108 42428.3
0.028 0 0.178 -2120.92 -26064.9 -0.0252649 43798.9
0.029 0 0.178 -2096.86 -22113.4 -0.0474663 44931.7
0.03 0 0.178 -2076.7 -18253.5 -0.0808517 45844
0.031 0 0.178 -2060.35 -14480.4 -0.114679 46555
0.032 0 0.178 -2047.74 -10784.8 -0.147131 47083.6
0.033 0 0.178 -2038.78 -7152.3 -0.164213 47447.3
0.034 0 0.178 -2033.43 -3564.57 -0.163088 47659.7
0.035 0 0.178 -2031.65 0 0 0
-0.035 0 0.179 -2078.1 0 0 0
-0.034 0 0.179 -2079.81 3419.27 0.0420944 45005.8
-0.033 0 0.179 -2084.94 6856.86 0.0367175 44789.1
-0.032 0 0.179 -2093.52 10329.7 0.00189107 44420.6
-0.031 0 0.179 -2105.6 13852.6 -0.0545164 43890.2
-0.03 0 0.179 -2121.23 17437.6 -0.110059 43184.9
-0.029 0 0.179 -2140.47 21093.3 -0.17442 42290.4
-0.028 0 0.179 -2163.41 24825 -0.218251 41191.9
-0.027 0 0.179 -2190.12 28635.1 -0.245907 39875.9
-0.026 0 0.179 -2220.68 32524.5 -0.266355 38330.6
-0.025 0 0.179 -2255.17 36493.3 -0.262111 36546.9
-0.024 0 0.179 -2293.67 40542.4 -0.254223 34518.5
-0.023 0 0.179 -2336.26 44675.2 -0.248785 32241.2
-0.022 0 0.179 -2383.02 48899 -0.228092 29712.8
-0.021 0 0.179 -2434.05 53225.6 -0.226103 26931.9
-0.02 0 0.179 -2489.47 57673.3 -0.239467 23896.9
-0.019 0 0.179 -2549.4 62267.1 -0.22713 20604.9
-0.018 0 0.179 -2614.01 67039.5 -0.212469 17051.2
-0.017 0 0.179 -2683.48 72029.8 -0.200661 13228
-0.016 0 0.179 -2758.06 77278.2 -0.157922 9124.47
-0.015 0 0.179 -2838.04 82794.2 -0.0909369 4726.25
-0.014 0 0.179 -2923.65 87017.4 -0.00406948 19.0633
-0.013 0 0.179 -2924 44207.5 0 0
-0.012 0 0.179 -2924 -3.18827 -0.0147131 0.016334
-0.011 0 0.179 -2923.99 -3.29372 -0.0350156 0.0327577
-0.01 0 0.179 -2923.99 -3.32756 -0.0415731 0.0475948
-0.009 0 0.179 -2923.99 -3.26382 -0.0522033 0.0573631
-0.008 0 0.179 -2923.98 -3.09029 -0.0913521 0.0618511
-0.007 0 0.179 -2923.98 -2.87796 -0.0883791 0.0568403
-0.006 0 0.179 -2923.98 -2.6109 -0.086127 0.0440063
-0.005 0 0.179 -2923.98 -2.2978 -0.101834 0.0181633
-0.004 0 0.179 -2923.97 -2.02148 -0.0894902 -0.0146087
-0.003 0 0.179 -2923.97 -1.82558 -0.176035 -0.0568552
-0.002 0 0.179 -2923.97 -2.00893 -0.384476 -0.097725
-0.001 0 0.179 -2923.97 -2.80696 -1.04706 -0.127466
0 0 0.179 -2923.96 -3.45125 -3.45118 -0.127705
0.001 0 0.179 -2923.96 0.426773 -7.98158 -0.144583
0.002 0 0.179 -2923.97 4.38299 -3.31466 -0.353511
0.003 0 0.179 -2923.97 3.71904 -1.10397 -0.398513
0.004 0 0.179 -2923.97 2.84424 -0.411992 -0.411203
0.005 0 0.179 -2923.98 2.58537 -0.115437 -0.412484
0.006 0 0.179 -2923.98 2.66462 0.0147594 -0.399976
0.007 0 0.179 -2923.98 2.90359 0.0318699 -0.371773
0.008 0 0.179 -2923.98 3.14199 0.0266923 -0.32865
0.009 0 0.179 -2923.99 3.31013 0.0197334 -0.273041
0.01 0 0.179 -2923.99 3.38345 0.0192207 -0.208363
0.011 0 0.179 -2923.99 3.36831 0.0185128 -0.138621
0.012 0 0.179 -2924 3.27524 0.00777238 -0.0679224
0.013 0 0.179 -2924 1.6104 1.21431e-17 -1.1571e-06
0.014 0 0.179 -2924 -43021.6 0.000892611 0
0.015 0 0.179 -2838.29 -83071 0.012981 4711.44
0.016 0 0.179 -2758.2 -77365.5 0.010365 9116.07
0.017 0 0.179 -2683.56 -72065.2 -0.0044504 13221.8
0.018 0 0.179 -2614.07 -67058.5 -0.0254411 17045.8
0.019 0 0.179 -2549.45 -62280 -0.0458779 20600
0.02 0 0.179 -2489.51 -57683.6 -0.070965 23892.5
0.021 0 0.179 -2434.08 -53234.9 -0.0880467 26928.1
0.022 0 0.179 -2383.04 -48907.9 -0.0851614 29709.8
0.023 0 0.179 -2336.26 -44684.2 -0.0729103 32239.1
0.024 0 0.179 -2293.67 -40551.5 -0.0575663 34517.5
0.025 0 0.179 -2255.16 -36502.5 -0.0352502 36547.3
0.026 0 0.179 -2220.66 -32533.8 -0.0132669 38332.5
0.027 0 0.179 -2190.09 -28644.2 -0.00600181 39879.4
0.028 0 0.179 -2163.37 -24833.7 -0.00806561 41197.1
0.029 0 0.179 -2140.43 -21101.3 -0.0287309 42297.2
0.03 0 0.179 -2121.17 -17444.7 -0.0613315 43193.2
0.031 0 0.179 -2105.54 -13858.5 -0.0950785 43899.8
0.032 0 0.179 -2093.45 -10334.2 -0.12745 44431.3
0.033 0 0.179 -2084.87 -6859.98 -0.144385 44800.6
0.034 0 0.179 -2079.73 -3420.91 -0.14321 45017.8
0.035 0 0.179 -2078.03 0 0 0
-0.035 0 0.18 -2121.9 0 0 0
-0.034 0 0.18 -2123.53 3274.34 0.0447695 42513.3
-0.033 0 0.18 -2128.44 6563.24 0.0395026 42296.1
-0.032 0 0.18 -2136.66 9880.24 0.00406752 41928.7
-0.031 0 0.18 -2148.2 13237.5 -0.0532145 41403.4
-0.03 0 0.18 -2163.13 16645 -0.109764 40710.5
-0.029 0 0.18 -2181.49 20110.7 -0.17396 39839.1
-0.028 0 0.18 -2203.35 23639.9 -0.218388 38777.7
-0.027 0 0.18 -2228.77 27236.4 -0.245537 37515.6
-0.026 0 0.18 -2257.83 30902.6 -0.265347 36043.3
-0.025 0 0.18 -2290.58 34640.8 -0.259981 34352.9
-0.024 0 0.18 -2327.11 38454 -0.251092 32438.1
-0.023 0 0.18 -2367.49 42347.2 -0.245196 30294.4
-0.022 0 0.18 -2411.8 46328.7 -0.223782 27918.7
-0.021 0 0.18 -2460.14 50410.8 -0.22202 25307.9
-0.02 0 0.18 -2512.62 54611 -0.23604 22459.4
-0.019 0 0.18 -2569.37 58953 -0.224274 19369.1
-0.018 0 0.18 -2630.53 63467 -0.211382 16031.8
-0.017 0 0.18 -2696.3 68189.9 -0.200372 12439.5
-0.016 0 0.18 -2766.91 73158.6 -0.157986 8581.82
-0.015 0 0.18 -2842.62 78381.2 -0.0915023 4445.59
-0.014 0 0.18 -2923.67 82379.8 -0.00407328 17.9313
-0.013 0 0.18 -2924 41851.4 0 0
-0.012 0 0.18 -2924 -3.16498 -0.0170082 0.0353921
-0.011 0 0.18 -2923.99 -3.27145 -0.0398826 0.0710063
-0.01 0 0.18 -2923.99 -3.30916 -0.0498648 0.104581
-0.009 0 0.18 -2923.99 -3.25214 -0.0644611 0.13134
-0.008 0 0.18 -2923.98 -3.08814 -0.108095 0.150204
-0.007 0 0.18 -2923.98 -2.88612 -0.110165 0.155766
-0.006 0 0.18 -2923.98 -2.63078 -0.113213 0.151064
-0.005 0 0.18 -2923.98 -2.3286 -0.134693 0.131356
-0.004 0 0.18 -2923.97 -2.06044 -0.127831 0.103326
-0.003 0 0.18 -2923.97 -1.86793 -0.218834 0.0666272
-0.002 0 0.18 -2923.97 -2.04375 -0.429227 0.0321204
-0.001 0 0.18 -2923.97 -2.81994 -1.08465 0.0109705
0 0 0.18 -2923.96 -3.45483 -3.45476 0.0206411
0.001 0 0.18 -2923.96 0.321118 -8.03525 0.0205024
0.002 0 0.18 -2923.96 4.26308 -3.44001 -0.173025
0.003 0 0.18 -2923.97 3.6972 -1.18108 -0.205943
0.004 0 0.18 -2923.97 2.84375 -0.46943 -0.20801
0.005 0 0.18 -2923.97 2.59556 -0.162735 -0.203376
0.006 0 0.18 -2923.98 2.68667 -0.025218 -0.191669
0.007 0 0.18 -2923.98 2.93746 -0.00143817 -0.172249
0.008 0 0.18 -2923.98 3.1858 4.96204e-05 -0.146435
0.009 0 0.18 -2923.99 3.36104 -0.000342354 -0.116487
0.01 0 0.18 -2923.99 3.43824 0.00535931 -0.0848194
0.011 0 0.18 -2923.99 3.42375 0.0102592 -0.0537084
0.012 0 0.18 -2924 3.32844 0.00428576 -0.0250194
0.013 0 0.18 -2924 1.63622 1.21431e-17 -4.42924e-07
0.014 0 0.18 -2924 -40729 0.000852587 0
0.015 0 0.18 -2842.86 -78643.8 0.0124951 4431.8
0.016 0 0.18 -2767.03 -73241.6 0.00987413 8574.19
0.017 0 0.18 -2696.38 -68223.7 -0.00399935 12434
0.018 0 0.18 -2630.58 -63485.3 -0.0248809 16027.2
0.019 0 0.18 -2569.41 -58965.3 -0.0437862 19365.2
0.02 0 0.18 -2512.65 -54620.8 -0.0676411 22455.9
0.021 0 0.18 -2460.17 -50419.4 -0.0823434 25305.1
0.022 0 0.18 -2411.82 -46336.9 -0.0771681 27916.5
0.023 0 0.18 -2367.49 -42355.2 -0.0617632 30293.1
0.024 0 0.18 -2327.1 -38461.9 -0.0439059 32437.7
